value_eth,is_new_recipient,interaction_count,gas_gwei,blacklist_hit,repeat_tx,label
9.89392246,1,1,22.000001337,0,0,1
12.612244,1,0,22.127224645,0,0,1
10.195,1,1,20.0,0,0,1
1.864342563979807,1,2,0.242391936,0,0,1
0.01,1,2,20.40801424,0,0,1
0.9997303446502732,1,0,0.247292168,0,0,1
0.02674981,1,0,1.281646828,0,0,1
0.5340008,1,0,21.0,0,0,1
9.99492246,1,1,22.000001337,0,0,1
4.2347597,1,0,22.528622017,0,0,1
23.80646415997477,1,1,0.249031321,0,0,1
0.00246588,1,1,1.196605233,0,0,1
1.22282,1,0,1.175778141,0,0,1
500.0,1,1,20.0,0,0,1
18.395,1,0,21.0,0,0,1
0.641072990401699,1,1,0.313079429,0,0,1
1.51189,1,0,1.211743913,0,0,1
11.980003,1,2,23.369866721,0,0,1
16.01492246,1,2,21.0,0,0,1
0.17469704,1,1,1.157865464,0,0,1
0.06392077,1,1,1.042071444,0,0,1
2.79687443,1,2,20.0,0,0,1
0.07709905,1,0,1.060881535,0,0,1
0.06114871,1,1,1.13083176,0,0,1
0.5394099,1,2,1.11040234,0,0,1
0.15285,1,1,1.145970883,0,0,1
14.95792246,1,4,21.0,0,0,1
0.30756655,1,0,1.038318707,0,0,1
12.99433824,1,0,1.136930153,0,0,1
0.18328371,1,1,1.219651621,0,0,1
270.0,1,2,1.036991738,0,0,1
9.99392246,1,2,22.000001337,0,0,1
8.89516033,1,0,22.000001337,0,0,1
0.0312863,1,2,1.045403176,0,0,1
29.99392246,1,3,22.000001337,0,0,1
19.456533,1,2,50.0,0,0,1
6.466151477636995,1,0,0.341035159,0,0,1
0.42277835,1,2,20.0,0,0,1
1.75,1,2,20.0,0,0,1
5.9931,1,1,21.0,0,0,1
500.0,1,1,20.873010101,0,0,1
13.684408,1,0,20.0,0,0,1
0.41796353,1,0,21.0,0,0,1
0.553413846388248,1,0,0.381102952,0,0,1
12.25256061,1,1,22.000001337,0,0,1
92.91126188343324,1,1,0.262824488,0,0,1
9.00982978862282,1,2,0.308905138,0,0,1
12.99392246,1,2,22.127224645,0,0,1
4.474,1,2,20.0,0,0,1
0.09656783,1,0,20.0,0,0,1
2.499995110872064,1,2,0.267165316,0,0,1
0.5133413689291619,1,1,0.29455668,0,0,1
1899.999995059062,1,1,0.298840711,0,0,1
2.649817361986287,1,0,0.36210711,0,0,1
189.99997006043867,1,0,0.337906168,0,0,1
0.005,1,1,39.0,0,0,1
0.00485,1,1,1.042212866,0,0,1
32.53062246,1,1,21.0,0,0,1
0.00563345,1,1,1.039955284,0,0,1
9.20652816,1,0,22.000001337,0,0,1
0.607685433041998,1,0,0.359008226,0,0,1
1.096650453682529,1,0,0.321845711,0,0,1
1.095,1,1,20.0,0,0,1
0.698041,1,0,21.505775894,0,0,1
22.9238,1,0,20.272024492,0,0,1
87.49849296,1,0,22.073836554,0,0,1
0.00963,1,1,1.153695467,0,0,1
0.01244004,1,1,1.119103273,0,0,1
0.002408,1,0,20.0,0,0,1
0.5060081154576171,1,5,0.366651203,0,0,1
0.42214872,1,1,20.0,0,0,1
0.72069203,1,1,20.272024492,0,0,1
74.71199799785103,1,3,21.0,0,0,1
300.0,1,2,21.0,0,0,1
0.986,1,1,0.257021202,0,0,1
0.12367513,1,2,1.052521477,0,0,1
0.002247,1,1,1.041464316,0,0,1
28.809559,1,0,22.000001337,0,0,1
0.7336834288564242,1,0,0.359740198,0,0,1
9.13005203,1,3,22.000001337,0,0,1
0.72010637,1,3,1.131151539,0,0,1
18.79392246,1,1,22.127224645,0,0,1
0.01,1,0,20.42469852,0,0,1
22.76181906,1,1,21.0,0,0,1
2000.0,1,0,21.0,0,0,1
8.44460995,1,0,22.000001337,0,0,1
0.01,1,2,20.40801424,0,0,1
1.0079818049233855,1,3,0.377078153,0,0,1
3.14975,1,0,1.048225422,0,0,1
6.817531280488907,1,1,0.41884549,0,0,1
1.3716217830328097,1,2,0.377078153,0,0,1
0.17505,1,1,1.12846971,0,0,1
199.999559,1,1,22.000001337,0,0,1
0.00185,1,1,1.030224692,0,0,1
7.74630172,1,0,22.000001337,0,0,1
14.9920371,1,0,21.0,0,0,1
36.1192292915211,1,0,0.36776174,0,0,1
7.561,1,1,21.0,0,0,1
1.226975661465725,1,2,0.260790342,0,0,1
0.697929399664393,1,0,0.29455668,0,0,1
0.21992581,1,1,1.149050743,0,0,1
0.6412529962541137,1,2,0.309081792,0,0,1
0.804993563616424,1,1,0.330598925,0,0,1
0.01129159,1,0,1.038076445,0,0,1
7.51794946,1,0,22.000001337,0,0,1
4.255,1,4,20.0,0,0,1
0.052,1,0,20.0,0,0,1
0.0030154314705505,1,1,17.313799035,0,0,1
2.998265476327201,1,0,0.279903845,0,0,1
0.01,1,1,21.0,0,0,1
0.92229293,1,1,1.041049578,0,0,1
16.83212523,1,1,21.0,0,0,1
0.03645,1,2,1.04814989,0,0,1
0.0201297,1,2,1.045245662,0,0,1
0.00328515,1,0,1.043021416,0,0,1
123.4394902176587,1,0,0.230870737,0,0,1
34.80968356,1,2,22.000001337,0,0,1
8.49392246,1,3,22.000001337,0,0,1
16.19392246,1,0,21.0,0,0,1
7.833504892399579,1,0,22.000001337,0,0,1
0.005,1,1,30.5,0,0,1
1.32317875,1,1,1.298225464,0,0,1
0.3607887,1,1,1.368590573,0,0,1
0.02066832,1,2,1.047105624,0,0,1
2.298694,1,0,30.0,0,0,1
9.12022,1,1,20.0,0,0,1
4.895,1,0,20.0,0,0,1
6.771413,1,0,20.0,0,0,1
1.899714957730908,1,2,0.257021202,0,0,1
3.12247185,1,3,0.249131093,0,0,1
0.991,1,0,0.32510221,0,0,1
9.69392246,1,2,22.000001337,0,0,1
8.94792616,1,2,22.000001337,0,0,1
9.99392246,1,2,22.000001337,0,0,1
500.0,1,0,21.0,0,0,1
0.789779242993541,1,0,0.4032001,0,0,1
800.0,1,2,21.0,0,0,1
10.080895184,1,0,22.127224645,0,0,1
80.21813033,1,0,1.156527214,0,0,1
0.03295,1,3,1.104689992,0,0,1
27.71718,1,1,22.000001337,0,0,1
0.09,1,0,25.0,0,0,1
4.219,1,2,20.0,0,0,1
3.4113,1,3,22.528622017,0,0,1
0.145,1,1,30.0,0,0,1
19.59382246,1,0,25.076374645,0,0,1
0.03295,1,1,1.104689992,0,0,1
7.64779876,1,1,22.000001337,0,0,1
1.49998981342185,1,2,0.372385933,0,0,1
39.76879485007823,1,0,0.244287527,0,0,1
0.0030515,1,3,1.110805676,0,0,1
10.323169258734056,1,1,0.245098184,0,0,1
0.395,1,1,21.0,0,0,1
0.0913,1,0,21.661292598,0,0,1
9.99392246,1,2,22.000001337,0,0,1
9.46503069,1,2,1.288999815,0,0,1
1506.999979524033,1,0,0.362663268,0,0,1
54.798559,1,0,22.000001337,0,0,1
0.5100281,1,3,1.111271865,0,0,1
0.0101397,1,0,1.159168946,0,0,1
1.106357951194742,1,0,0.242391936,0,0,1
9.99885,1,1,1.27192864,0,0,1
9.99392246,1,1,22.000001337,0,0,1
9.32749246,1,0,22.000001337,0,0,1
24.99985,1,2,1.045446993,0,0,1
0.07695,1,2,1.155686376,0,0,1
0.14462983,1,0,21.0,0,0,1
8.19262246,1,2,22.000001337,0,0,1
0.84944559,1,1,21.0,0,0,1
0.007404,1,1,1.042391412,0,0,1
0.7326509469342746,1,1,0.391773707,0,0,1
57.11805909,1,0,22.000001337,0,0,1
0.03897765,1,4,1.116383476,0,0,1
7.46762639,1,1,22.000001337,0,0,1
234.32711228,1,1,21.0,0,0,1
0.03034565,1,1,1.121784292,0,0,1
19.99349552,1,1,22.127224645,0,0,1
0.55114693,1,2,1.127010236,0,0,1
0.00444087,1,0,1.199736337,0,0,1
0.003846,1,1,1.136159441,0,0,1
20.77392246,1,0,22.000001337,0,0,1
0.676,1,2,0.321828952,0,0,1
1.665,1,0,21.0,0,0,1
2.158,1,0,20.0,0,0,1
7.03742246,1,0,22.000001337,0,0,1
5.9070396,1,1,22.917630378,0,0,1
0.54796741,1,2,50.0,0,0,1
20.70447103,1,1,22.000001337,0,0,1
12.39985,1,1,1.118804696,0,0,1
0.03225,1,0,1.281111171,0,0,1
8.79392246,1,1,22.000001337,0,0,1
22.5083295,1,1,22.000001337,0,0,1
9.46342246,1,0,22.000001337,0,0,1
2.23318888,1,0,21.0,0,0,1
0.489383798006383,1,3,0.233479113,0,0,1
1.006327348998487,1,2,0.443922838,0,0,1
20.74222246,1,1,21.0,0,0,1
0.00238829,1,0,1.242557817,0,0,1
0.8030535173997104,1,2,0.242126516,0,0,1
0.0127485,1,0,1.051824522,0,0,1
3.299993521384564,1,1,0.250309999,0,0,1
0.8063246777168145,1,0,0.267165316,0,0,1
3.898596377,1,2,0.315062017,0,0,1
0.41796353,1,2,21.0,0,0,1
0.0913,1,0,20.0,0,0,1
0.29985,1,0,1.269141772,0,0,1
2.23318888,1,1,21.0,0,0,1
37.98958,1,0,22.000001337,0,0,1
7.23442246,1,0,22.000001337,0,0,1
0.983186450608673,1,1,0.259855462,0,0,1
144.999559,1,3,22.000001337,0,0,1
10.99392246,1,1,21.0,0,0,1
9.999559,1,0,22.000001337,0,0,1
5.134967239589078,1,1,0.474345778,0,0,1
0.5137117303432959,1,0,0.244157391,0,0,1
7.49028061,1,2,22.000001337,0,0,1
1.32317875,1,3,1.298225464,0,0,1
0.7083940450707178,1,0,0.48507515,0,0,1
0.07,1,0,20.0,0,0,1
1.04989,1,1,1.063518719,0,0,1
0.002408,1,0,20.0,0,0,1
0.580696379333362,1,1,0.235533298,0,0,1
0.70358601,1,1,0.4032001,0,0,1
0.2100003,1,0,1.052786862,0,0,1
0.02485,1,1,1.163508954,0,0,1
49.299559,1,1,21.0,0,0,1
0.005,1,0,22.000001337,0,0,1
0.01244004,1,2,1.119103273,0,0,1
11.999810987927814,1,1,0.330598925,0,0,1
0.99502962,1,1,20.272024492,0,0,1
23.069899,1,0,1.176751964,0,0,1
1.540556,1,0,20.0,0,0,1
0.08833909,1,0,22.667583079,0,0,1
0.01,1,1,20.0,0,0,1
0.5952256116548149,1,1,0.36210711,0,0,1
0.02540522,1,0,1.167524509,0,0,1
0.07512877,1,1,1.044320347,0,0,1
6.69829,1,1,20.0,0,0,1
0.5612865150199742,1,1,0.359008226,0,0,1
159.99392246,1,0,21.0,0,0,1
424.0,1,1,23.626598781,0,0,1
2.59281242,1,2,1.229613129,0,0,1
18.99392246,1,0,21.0,0,0,1
9.20768946,1,0,22.000001337,0,0,1
0.514994440262348,1,3,0.517813986,0,0,1
9.57014863,1,1,22.000001337,0,0,1
31.89387374,1,0,1.046089345,0,0,1
29.99392246,1,0,22.000001337,0,0,1
90.989559,1,2,22.000001337,0,0,1
0.00886267,1,1,1.112712835,0,0,1
0.305377,1,0,1.060141461,0,0,1
0.03685561,1,2,20.0,0,0,1
0.3607887,1,1,1.368590573,0,0,1
500.0,1,0,20.0,0,0,1
2.840593623921746,1,0,0.458624863,0,0,1
10.589644966,1,1,22.127224645,0,0,1
0.01,1,2,20.42469852,0,0,1
0.03558383,1,0,1.04241457,0,0,1
0.4528868,1,1,21.0,0,0,1
1.8011902987854504,1,0,0.485210834,0,0,1
1.023901494936809,1,0,0.384681819,0,0,1
76.494559,1,1,22.000001337,0,0,1
0.02522527,1,0,1.144919453,0,0,1
43.19392246,1,3,21.0,0,0,1
18.79392246,1,2,22.127224645,0,0,1
8.399980997859318,1,1,0.341590268,0,0,1
1.70352081,1,1,21.0,0,0,1
309.0299932311476,1,3,0.308912007,0,0,1
0.013972,1,0,1.056762984,0,0,1
5.702623358,1,1,0.327717943,0,0,1
9.46503069,1,0,1.288999815,0,0,1
2.64904924,1,1,21.0,0,0,1
17.833,1,1,21.0,0,0,1
3.77680065,1,2,21.157421146,0,0,1
18.7736328060679,1,0,0.254352718,0,0,1
1.26,1,3,20.0,0,0,1
0.0099789,1,2,1.135581276,0,0,1
0.04787167,1,0,1.099903999,0,0,1
12.26192246,1,1,21.0,0,0,1
0.12167054,1,4,21.0,0,0,1
21.62236246,1,1,22.000001337,0,0,1
0.70835823,1,0,1.2032001,0,0,1
31.79985,1,2,1.117301484,0,0,1
0.789789485972651,1,2,0.322326307,0,0,1
20.3744599,1,0,22.000001337,0,0,1
0.00213459,1,0,1.04385647,0,0,1
19.70421091,1,1,22.127224645,0,0,1
16.689559,1,0,22.000001337,0,0,1
0.6186492898587556,1,0,0.47940006,0,0,1
0.08833909,1,2,22.667583079,0,0,1
42.21052928,1,0,21.0,0,0,1
0.01,1,2,20.0,0,0,1
24.49917679798256,1,1,0.384681819,0,0,1
4.377294448061651,1,2,0.247223673,0,0,1
9.99392246,1,2,22.000001337,0,0,1
1.4186270059515642,1,1,0.330598925,0,0,1
0.02085,1,0,1.041734391,0,0,1
7.79815867,1,1,21.0,0,0,1
8.42739131,1,2,22.000001337,0,0,1
0.005,1,0,22.0,0,0,1
8.189559,1,0,22.000001337,0,0,1
300.0,1,0,20.0,0,0,1
0.99962963,1,0,20.0,0,0,1
9.99392246,1,1,22.000001337,0,0,1
0.00499227,1,2,1.206337197,0,0,1
9.14594126,1,1,22.000001337,0,0,1
0.005,1,2,21.596799909,0,0,1
1.1286882752720708,1,0,0.341590268,0,0,1
103.89391535,1,1,21.0,0,0,1
249.99892246,1,0,21.0,0,0,1
0.26955747,1,0,1.126691061,0,0,1
0.01,1,0,20.0,0,0,1
0.00228437,1,2,1.035935412,0,0,1
7.3626244,1,1,22.000001337,0,0,1
1.02103963048665,1,0,0.267165316,0,0,1
19.98292246,1,1,22.000001337,0,0,1
18.395,1,2,21.0,0,0,1
10.93690186,1,2,20.0,0,0,1
20.02456382735765,1,1,0.337906168,0,0,1
16.19392246,1,2,22.000001337,0,0,1
0.03611487,1,0,20.815012353,0,0,1
9.99392246,1,1,22.000001337,0,0,1
0.15738363,1,1,1.054101429,0,0,1
0.847894473635471,1,1,0.254626787,0,0,1
0.492503,1,0,21.0,0,0,1
32.53062246,1,0,21.0,0,0,1
54.798559,1,0,22.000001337,0,0,1
11.803,1,1,21.0,0,0,1
6.69829,1,0,20.0,0,0,1
2.00985,1,2,1.119048167,0,0,1
1262.9792323116783,1,0,0.322326307,0,0,1
154.99998795929744,1,1,0.501376731,0,0,1
4.0464,1,0,21.0,0,0,1
28.0291471,1,1,22.000001337,0,0,1
7.54259455,1,1,22.000001337,0,0,1
1899.999995059062,1,0,0.298840711,0,0,1
0.5531984831154502,1,2,0.24507077,0,0,1
0.01,1,2,21.0,0,0,1
3.899984825084037,1,0,0.267165316,0,0,1
0.01174275,1,3,1.044840272,0,0,1
0.12367513,1,1,1.052521477,0,0,1
1000.0,1,1,22.000001337,0,0,1
25.99392246,1,0,22.000001337,0,0,1
2.381,1,2,20.0,0,0,1
1.2370974711164189,1,0,0.308912007,0,0,1
0.696,1,0,0.32510221,0,0,1
0.00218249,1,1,1.247273595,0,0,1
0.03388943,1,1,1.134451216,0,0,1
10.00392246,1,0,21.0,0,0,1
0.03297042,1,0,1.111149202,0,0,1
28.31892246,1,0,21.0,0,0,1
0.00695,1,3,1.053421106,0,0,1
18.15224229,1,1,21.0,0,0,1
0.005,1,2,21.596799909,0,0,1
0.202408,1,4,20.887260762,0,0,1
7.50658716,1,0,22.000001337,0,0,1
9.99392246,1,1,22.000001337,0,0,1
90.73,1,1,24.670216374,0,0,1
0.05985,1,2,1.128293835,0,0,1
1.4095892478534822,1,1,0.321843841,0,0,1
0.799993897897511,1,1,0.377078153,0,0,1
0.01537759,1,2,1.267615099,0,0,1
10.00792246,1,2,22.127224645,0,0,1
7.2126,1,2,21.0,0,0,1
236.00129917,1,2,21.0,0,0,1
26.99392246,1,0,22.000001337,0,0,1
8.351635,1,0,20.0,0,0,1
0.00587342,1,0,1.205405213,0,0,1
23.04732246,1,1,22.000001337,0,0,1
0.002408,1,1,21.0,0,0,1
0.789791592876926,1,2,0.298840711,0,0,1
0.74930941,1,0,1.23429383,0,0,1
141.29682246,1,0,21.0,0,0,1
8.14392246,1,2,22.000001337,0,0,1
55.0,1,1,24.853240562,0,0,1
0.2,1,1,1.041069682,0,0,1
0.22180054,1,1,1.173033102,0,0,1
0.998362058412766,1,0,0.359952214,0,0,1
294.65217277,1,0,20.0,0,0,1
294.65217277,1,1,20.0,0,0,1
10.18892246,1,1,22.127224645,0,0,1
0.0032466,1,2,1.117564505,0,0,1
0.04817297,1,0,1.235321297,0,0,1
12.876309400758949,1,1,0.330598925,0,0,1
1e-05,1,2,9.783065739,0,0,1
81.808559,1,1,22.000001337,0,0,1
0.005,1,1,20.873010101,0,0,1
1.051836409961933,1,0,0.249454777,0,0,1
0.10285,1,2,1.151847917,0,0,1
0.015,1,4,20.0,0,0,1
2.65372,1,1,20.0,0,0,1
9.98392246,1,0,22.000001337,0,0,1
0.195,1,0,20.0,0,0,1
10.19392246,1,0,22.127224645,0,0,1
20.48392246,1,1,22.000001337,0,0,1
0.31952111,1,0,1.21078051,0,0,1
0.2102,1,1,20.0,0,0,1
0.13326,1,0,1.121784292,0,0,1
1.639,1,2,20.40801424,0,0,1
32.69898097,1,1,22.000001337,0,0,1
8.3719035,1,0,22.000001337,0,0,1
591.7373739645715,1,1,0.352441739,0,0,1
0.005,1,2,39.0,0,0,1
0.789790625841479,1,6,0.298044523,0,0,1
0.00563345,1,3,1.039955284,0,0,1
0.49537432,1,0,21.0,0,0,1
2.97959854,1,1,21.0,0,0,1
0.00960677,1,0,1.044707385,0,0,1
23.38839846,1,1,22.127224645,0,0,1
24.59392246,1,1,22.000001337,0,0,1
0.0467788,1,1,1.038763927,0,0,1
0.00563345,1,1,1.039955284,0,0,1
59.495,1,1,20.952480561,0,0,1
0.00305508,1,1,1.044036836,0,0,1
8.61308629,1,0,22.000001337,0,0,1
0.005,1,2,20.873010101,0,0,1
0.61000606,1,3,1.111219485,0,0,1
5.725989346460306,1,1,0.377078153,0,0,1
299.99892246,1,2,22.073836554,0,0,1
200.0,1,1,21.0,0,0,1
0.2,1,2,10.0,0,0,1
0.02702512,1,1,1.119658899,0,0,1
7.8252866,1,2,1.03946244,0,0,1
0.11985,1,1,1.147984292,0,0,1
9.99392246,1,1,22.000001337,0,0,1
1.0,1,3,21.0,0,0,1
7.435,1,1,20.0,0,0,1
5.993957811425868,1,1,0.3193392,0,0,1
0.43216661,1,1,1.057685956,0,0,1
4000.0,1,0,20.0,0,0,1
99.99946122590856,1,0,0.238286072,0,0,1
0.01034002,1,0,1.113990474,0,0,1
0.02789,1,1,1.044200762,0,0,1
141.29682246,1,1,21.0,0,0,1
6.08649,1,1,21.0,0,0,1
0.01710049,1,0,1.304082981,0,0,1
0.19947524,1,4,1.141590268,0,0,1
8.78562498,1,1,22.000001337,0,0,1
9.83392246,1,2,22.000001337,0,0,1
9.995,1,2,20.0,0,0,1
0.61000606,1,0,1.111219485,0,0,1
0.01385,1,0,1.112354437,0,0,1
339.8,1,2,22.073836554,0,0,1
19.999943193171003,1,0,0.250021252,0,0,1
0.01702595,1,1,1.047556819,0,0,1
1.106357951194742,1,1,0.242391936,0,0,1
0.25670575,1,1,1.219346503,0,0,1
141.29682246,1,0,21.0,0,0,1
0.16396372,1,2,1.187339308,0,0,1
21.98033246,1,2,22.000001337,0,0,1
0.13326,1,0,1.121784292,0,0,1
3.9497,1,0,20.0,0,0,1
0.84870485,1,1,20.0,0,0,1
3.48300591261185,1,2,0.528775067,0,0,1
0.2325,1,0,1.167017298,0,0,1
8.60028,1,0,30.0,0,0,1
0.03635,1,3,30.0,0,0,1
1.5054,1,0,20.0,0,0,1
4.995,1,3,21.0,0,0,1
8.225680756042633,1,1,0.375136715,0,0,1
0.07885441,1,1,1.304972338,0,0,1
0.517752,1,3,1.269424558,0,0,1
0.005,1,2,30.5,0,0,1
0.848276718514367,1,2,0.399923023,0,0,1
159.99892246,1,2,21.0,0,0,1
3.598656920750184,1,1,0.303189435,0,0,1
0.00185,1,0,1.166350812,0,0,1
0.5598872481797477,1,2,0.36776174,0,0,1
0.693726185413198,1,2,0.355813575,0,0,1
0.9399075732464416,1,1,0.239534815,0,0,1
0.6176131540475506,1,1,0.450152997,0,0,1
0.00185,1,0,1.063658261,0,0,1
20.70447103,1,1,22.000001337,0,0,1
0.00714361,1,0,1.052611655,0,0,1
0.8616678,1,0,21.0,0,0,1
0.849818356031606,1,1,0.321469692,0,0,1
62.80685,1,0,1.040231353,0,0,1
4.6583,1,1,24.670216374,0,0,1
0.005,1,3,21.0,0,0,1
1e-05,1,1,9.783065739,0,0,1
0.527593198230788,1,0,0.235282764,0,0,1
0.9224162384142014,1,0,0.443922838,0,0,1
9.83182424,1,2,22.000001337,0,0,1
0.8710784170662006,1,0,0.387551877,0,0,1
28.76187641,1,0,22.000001337,0,0,1
1.4095892478534822,1,0,0.321843841,0,0,1
52.70738447319886,1,2,0.293232506,0,0,1
9.99995985131014,1,2,0.310805676,0,0,1
1.665,1,1,21.0,0,0,1
26.52792246,1,1,22.000001337,0,0,1
0.01018584,1,1,1.230590163,0,0,1
0.03484465,1,2,1.042193418,0,0,1
4.60974301,1,2,1.1524007,0,0,1
910.9997923957508,1,3,0.458624863,0,0,1
0.04985,1,1,1.050196908,0,0,1
0.7326509469342746,1,0,0.391773707,0,0,1
209.46777006997192,1,1,22.000001337,0,0,1
20.99392246,1,1,22.000001337,0,0,1
2.723992805406332,1,2,0.399923023,0,0,1
0.28431952,1,0,1.159151725,0,0,1
9.99492246,1,1,22.000001337,0,0,1
0.1,1,1,10.0,0,0,1
0.01141,1,0,1.140323326,0,0,1
12.07542246,1,0,21.0,0,0,1
0.99999374384023,1,0,0.255747922,0,0,1
3.262629565655697,1,0,0.29455668,0,0,1
0.0079531,1,2,1.270794493,0,0,1
0.7124395,1,1,1.096313384,0,0,1
16.960294192865458,1,0,0.260790342,0,0,1
0.01537759,1,2,1.267615099,0,0,1
0.69515483,1,0,23.369866721,0,0,1
0.97574576,1,1,20.0,0,0,1
10.67780131,1,2,21.0,0,0,1
0.005,1,2,20.873010101,0,0,1
3.999994887884278,1,0,0.299798668,0,0,1
0.00488477,1,2,1.102203142,0,0,1
0.07488963,1,3,1.116206701,0,0,1
0.09856973,1,2,1.048406719,0,0,1
0.00524887,1,2,1.038662411,0,0,1
7.48892873,1,1,22.000001337,0,0,1
5.419,1,0,24.670216374,0,0,1
0.25129664,1,0,20.340146304,0,0,1
0.2913,1,1,20.0,0,0,1
0.343724,1,2,20.815012353,0,0,1
10.99998813305853,1,0,0.308912007,0,0,1
0.989,1,3,52.31514469,0,0,1
0.776788728414094,1,2,0.245976873,0,0,1
0.02060404,1,0,1.049363125,0,0,1
0.01330965,1,2,1.146724213,0,0,1
0.00563345,1,0,1.039955284,0,0,1
0.00685,1,0,1.150177884,0,0,1
30.10735473,1,1,20.0,0,0,1
0.03484,1,0,1.27612587,0,0,1
0.00198745,1,1,1.051695128,0,0,1
9.99392246,1,1,22.000001337,0,0,1
12.46131246,1,2,22.000001337,0,0,1
99.99392246,1,1,21.0,0,0,1
0.03297042,1,0,1.111149202,0,0,1
108.51603025744576,1,0,0.516471891,0,0,1
0.10985,1,1,1.041005266,0,0,1
119.99392246,1,0,21.0,0,0,1
56.99908384,1,2,22.000001337,0,0,1
1.0,1,0,21.0,0,0,1
0.03484465,1,0,1.042193418,0,0,1
0.4087461,1,2,1.369853573,0,0,1
3.949,1,0,20.0,0,0,1
2.04493639653044,1,0,0.237429533,0,0,1
0.0316041,1,0,1.121631938,0,0,1
1.746,1,3,20.0,0,0,1
0.011,1,4,1.038205872,0,0,1
0.5000833027829227,1,1,0.4032001,0,0,1
0.845753503534467,1,1,0.341590268,0,0,1
16.89392246,1,0,22.000001337,0,0,1
1.4884798131364108,1,3,0.238819943,0,0,1
7.00622619,1,0,22.000001337,0,0,1
0.13322317,1,1,1.044664982,0,0,1
19.999973485460515,1,1,0.238286072,0,0,1
0.5522643630136419,1,0,0.35576282,0,0,1
0.005,1,1,20.0,0,0,1
0.002408,1,0,20.887260762,0,0,1
26.10733296,1,2,22.000001337,0,0,1
0.16833416,1,0,20.0,0,0,1
0.15285,1,1,1.145970883,0,0,1
0.00555,1,0,1.045747076,0,0,1
289.43880228791494,1,0,0.276020471,0,0,1
24.99985,1,0,1.045063796,0,0,1
29.99392246,1,0,22.000001337,0,0,1
117.99996256201489,1,0,0.377078153,0,0,1
179.9995190864121,1,0,0.393999948,0,0,1
0.01,1,0,20.0,0,0,1
10.37377037,1,0,22.127224645,0,0,1
18.395,1,1,21.0,0,0,1
0.4239,1,2,21.0,0,0,1
0.306,1,1,21.0,0,0,1
0.01186119,1,0,1.049323782,0,0,1
26.28501,1,3,1.094673508,0,0,1
87.611159,1,0,22.000001337,0,0,1
16.75448728,1,0,100.1,0,0,1
0.01413039,1,0,1.072091038,0,0,1
0.095,1,1,4.0,0,0,1
0.4989613464563065,1,1,0.474345778,0,0,1
2.5895551110158865,1,1,0.348392543,0,0,1
42.215,1,1,21.0,0,0,1
15.21992246,1,0,22.000001337,0,0,1
1.3945377,1,0,20.0,0,0,1
39.43262246,1,1,22.000001337,0,0,1
0.005,1,1,20.873010101,0,0,1
50.02838597108622,1,3,0.344539373,0,0,1
0.01387103,1,0,1.154524387,0,0,1
0.0357445,1,1,20.815012353,0,0,1
1000.0,1,0,21.0,0,0,1
24.00250252,1,0,23.369866721,0,0,1
0.9102277176255468,1,0,0.244749667,0,0,1
0.005,1,1,1.151327947,0,0,1
2.39999416245717,1,2,0.245972001,0,0,1
2.54,1,1,20.0,0,0,1
2.840593623921746,1,1,0.458624863,0,0,1
0.01579371,1,0,1.038763927,0,0,1
2.6996657320259905,1,0,0.399923023,0,0,1
10.00392246,1,0,22.127224645,0,0,1
0.01653316,1,1,1.105088501,0,0,1
0.799965450103871,1,0,0.245976873,0,0,1
18.53810568,1,1,21.0,0,0,1
7.0119,1,2,20.0,0,0,1
0.15738363,1,1,1.054101429,0,0,1
0.8019487465164092,1,1,0.29455668,0,0,1
0.491752029481656,1,1,0.485210834,0,0,1
9.98872246,1,1,22.000001337,0,0,1
9.999537999971922,1,1,22.000001337,0,0,1
35.88392246,1,1,22.000001337,0,0,1
16.362253763197177,1,1,0.240053116,0,0,1
2.1863037,1,0,0.257021202,0,0,1
18.25268161,1,1,20.0,0,0,1
19.70421091,1,0,22.127224645,0,0,1
0.17521002,1,0,1.318164402,0,0,1
1.605,1,1,20.0,0,0,1
0.0123,1,0,21.349091302,0,0,1
7.545447034,1,0,22.000001337,0,0,1
0.950273707269397,1,2,0.43362083,0,0,1
0.29985,1,0,1.269141772,0,0,1
13.59392246,1,0,100.1,0,0,1
0.00706889,1,0,1.121845711,0,0,1
2.542378674099978,1,1,0.244287527,0,0,1
24.999977704004728,1,1,0.243154668,0,0,1
11.24192246,1,1,21.0,0,0,1
12.379537999971925,1,0,22.127224645,0,0,1
0.1,1,3,20.0,0,0,1
0.499993657521137,1,2,0.330598925,0,0,1
26.16161896997192,1,2,50.0,0,0,1
0.6199591988425134,1,0,0.252092747,0,0,1
10.882666487608828,1,1,0.233479113,0,0,1
8.07392246,1,0,22.000001337,0,0,1
3.095,1,1,20.0,0,0,1
0.6176131540475506,1,1,0.450152997,0,0,1
0.68008360581742,1,1,0.251351082,0,0,1
119.20985679313188,1,2,0.321843841,0,0,1
2.225,1,3,21.0,0,0,1
0.04500066,1,4,20.0,0,0,1
1.28985,1,1,1.101093975,0,0,1
0.628670273946535,1,0,0.230870737,0,0,1
36.1192292915211,1,3,0.36776174,0,0,1
0.0301087,1,0,1.036486308,0,0,1
0.01748764,1,0,1.146486626,0,0,1
10.19392246,1,0,22.127224645,0,0,1
6.090694611688121,1,0,0.254139651,0,0,1
10.19274966,1,0,21.0,0,0,1
3.999882413710526,1,0,0.353262836,0,0,1
